participant,trial_id,block_id,fixation_id,tunnel_type,width,t_onset,duration_s,s_c,cursor_x,cursor_y,lead_onset,lead_corr,gaze_task_x,gaze_task_y,gaze_x_corr,gaze_y_corr,gaze_path_dist,blink_corrupted,off_path,regressive,saccade_followed,n_merged,merged_into,drift_corrected,keep
p10,13,168,1468.0,straight,0.0165,1788209404.877395,0.015000104904174805,0.0,0.0,0.13,0.0031360885663057,0.018000000000000002,0.003812200585196917,0.1234817467638804,0.017698586052943426,0.12145934798879848,0.008545969058212229,False,False,False,True,1,,False,True
p10,13,168,1469.0,straight,0.0165,1788209404.94752,0.2051248550415039,0.0,0.0,0.13,0.1105950561864566,0.126,0.11250352532235885,0.1354048035676327,0.12638991079010536,0.13338240479255078,0.0034048043416488824,False,False,False,True,1,,False,True
p10,13,168,1470.0,straight,0.0165,1788209405.33277,0.3653748035430908,0.094554174711731,0.094554174711731,0.1325976864048938,0.010098485087584,0.035445825288269006,0.11664190273537497,0.13630073820944033,0.13052828820312148,0.1342783394343584,0.0043108324881794575,True,False,False,False,1,,False,False
p10,13,168,1471.0,straight,0.0165,1788209405.9033947,0.5805001258850098,0.2264787893255402,0.2264787893255402,0.1267769039735099,0.043114024830072,0.0815212106744598,0.29412989830568925,0.13558735218673892,0.30801628377343576,0.133564953411657,0.00356499060146898,False,False,False,True,1,,False,True
p10,13,168,1472.0,straight,0.0165,1788209406.528895,0.2102501392364502,0.4157902139401022,0.4157902139401022,0.1278100165562914,-0.0016763517634495,0.016209786059897813,0.4186642510108085,0.12615874245856018,0.432550636478555,0.12413634368347826,0.005889453788748229,False,False,False,True,1,,False,True
p10,13,168,1473.0,straight,0.0165,1788209406.7691448,0.05512499809265137,0.4552648456574796,0.4552648456574796,0.1267769039735099,0.0008189924188449,0.0027351543425204183,0.4629110767086008,0.12308834998926937,0.47679746217634733,0.12106595121418745,0.02081253977722293,False,False,False,False,1,,False,True
p10,13,169,1474.0,straight,0.0165,1788209408.5357687,0.3553762435913086,0.0,0.0,0.13,0.0229152233709414,0.02,0.005992856354746935,0.12507964532965618,0.019879241822493444,0.12305724655457426,0.006943803564431082,False,False,False,True,1,,False,True
p10,13,169,1475.0,straight,0.0165,1788209408.9411438,0.430375337600708,0.0779008517897202,0.0779008517897202,0.1349228897303263,0.054109330170395,0.0740991482102798,0.13748559589518833,0.13218705773585973,0.15137198136293484,0.1301646589607778,0.0006492457022311393,False,False,False,True,1,,False,True
p10,13,169,1476.0,straight,0.0165,1788209409.411644,0.2201249599456787,0.2457812455781469,0.2457812455781469,0.1260881622516556,-0.0080871489321182,0.02621875442185312,0.25741903246386105,0.13128306374993493,0.27130541793160756,0.129260664974853,0.0010144262068487112,False,False,False,False,1,,False,True
p10,13,169,1478.0,straight,0.0165,1788209409.9971435,0.13512539863586426,0.4247924339555534,0.4247924339555534,0.1267769039735099,0.0091466498812741,0.033207566044446635,0.44954023528945347,0.1326100721602994,0.4634266207572,0.13058767338521748,0.005458348912461209,False,False,False,False,1,,False,True
p10,38,173,1490.0,wide_to_narrow,0.05,1788209418.3898928,0.4355032444000244,0.0022004497965949,0.0022004497965949,0.1306966097861503,0.1805868744208899,0.19979955020340512,0.18774349708013988,0.13008072456504777,0.20162988254788639,0.12805832578996584,0.001976634935002128,False,False,False,True,1,,False,True
p10,38,173,1491.0,wide_to_narrow,0.05,1788209418.865393,0.8057498931884766,0.2053234325458504,0.2053234325458504,0.1353861754966887,0.0288296864952717,0.04867656745414961,0.24003355405116192,0.13100738140922497,0.25391993951890846,0.12898498263414304,0.001018169894282785,False,False,False,True,1,,False,True
p10,38,173,1492.0,wide_to_narrow,0.01,1788209419.806268,0.495499849319458,0.2853554438338925,0.2853554438338925,0.1302206125827814,-0.0114282285576797,0.020644556166107497,0.2911617632063363,0.12955292435803362,0.3050481486740828,0.1275305255829517,0.0026465685033844116,False,False,False,True,1,,False,True
p10,38,173,1493.0,wide_to_narrow,0.01,1788209420.3317678,0.31025004386901855,0.3595192304030399,0.3595192304030399,0.1302206125827814,-0.000478214255719,0.03248076959696011,0.3775463650638775,0.12341272864439136,0.391432750531624,0.12139032986930944,0.008628336555714445,False,False,False,True,1,,False,True
p10,38,173,1494.0,wide_to_narrow,0.01,1788209420.677018,1.1311249732971191,0.4008154766331412,0.4008154766331412,0.1298762417218543,0.0420910892656918,0.05718452336685881,0.46210727853861094,0.13022294261192277,0.47599366400635745,0.12820054383684085,0.018083417455138688,False,False,False,False,1,,False,True
p10,38,174,1496.0,wide_to_narrow,0.05,1788209423.609767,0.0,0.0,0.0,0.13,0.0102640635093755,0.024,0.010342762156638645,0.12595051523596737,0.024229147624385154,0.12392811646088545,0.00607620591704492,False,False,False,True,1,,False,True
p10,38,174,1497.0,wide_to_narrow,0.05,1788209423.659892,0.6004998683929443,0.0,0.0,0.13,0.1591353437534311,0.188,0.17478983988855387,0.1336519839879288,0.18867622535630038,0.13162958521284687,0.0017643210304342995,False,False,False,True,1,,False,True
p10,38,174,1498.0,wide_to_narrow,0.05,1788209424.3053918,1.1761322021484375,0.1778818050892121,0.1778818050892121,0.1312762184193959,0.0512290673584751,0.0801181949107879,0.245043545734514,0.13091712099408104,0.2589299312022605,0.1288947222189991,0.0014444414194116273,False,False,False,True,1,,False,True
