participant,trial_id,block_id,fixation_id,tunnel_type,width,t_onset,duration_s,s_c,lead_onset,lead_corr,gaze_task_x,gaze_task_y,gaze_x_corr,gaze_y_corr,gaze_path_dist,blink_corrupted,off_path,regressive,keep
B,36,83,624.0,wide_to_narrow,0.01,1786749112.8074584,0.5905001163482666,0.4130952877985691,0.0356790770657686,0.04490471220143094,0.4513471332612469,0.13489907375077506,0.45729002397282054,0.1341739721628411,0.004233923661964392,False,False,False,True
B,3,84,627.0,mid_sinusoidal,0.03,1786749114.5589614,0.28037095069885254,0.0003394660133556318,0.007734056880373,0.01411062461079799,0.0028172437458849975,0.14204752266955623,0.008760134457458595,0.14132242108162224,0.004605324419111868,False,False,False,True
B,3,84,628.0,mid_sinusoidal,0.03,1786749114.8793323,0.3402574062347412,0.0544093628183008,0.0294334989703883,0.04117723642544872,0.07747199660777451,0.1374290669473098,0.08341488731934811,0.13670396535937585,0.011099972119159605,False,False,False,True
B,3,84,629.0,mid_sinusoidal,0.03,1786749115.2797074,0.4955000877380371,0.12077896664929998,0.0750861137479086,0.08193171639163173,0.1781784125177629,0.10440809138454421,0.1841213032293365,0.10368298979661024,0.0025434915163895307,False,False,False,True
B,3,84,630.0,mid_sinusoidal,0.03,1786749115.8202074,0.3002500534057617,0.25889323948533266,0.0119236406635222,0.022099461270175813,0.25269384387129956,0.13341490709786247,0.2586367345828732,0.13268980550992848,0.013231686436459354,False,False,False,True
B,3,84,631.0,mid_sinusoidal,0.03,1786749116.170463,0.3503692150115967,0.33157097402242564,0.0374928073762905,0.04463095113190452,0.33503556773919974,0.13614346473562322,0.34097845845077335,0.13541836314768924,0.0022392789405448438,False,False,False,True
B,3,84,632.0,mid_sinusoidal,0.03,1786749116.5708404,0.29036688804626465,0.3996621322688454,0.0604134395405487,0.07047237159216718,0.4163557212754767,0.12219030888936593,0.4222986119870503,0.12146520730143195,0.012069600271372022,False,False,False,True
B,3,84,633.0,mid_sinusoidal,0.03,1786749116.896207,0.510500431060791,0.44998771786261416,0.0438394412815732,0.050016625209622245,0.44723166505452994,0.12322275037510488,0.45317455576610355,0.12249764878717091,0.0023905489348392955,False,False,False,True
B,3,85,636.0,mid_sinusoidal,0.03,1786749119.2383325,0.3403739929199219,3.588675874126107e-05,0.0017973100150979,0.007219573946691795,-0.003765940938044193,0.13987822548231457,0.002176949773529405,0.13915312389438061,0.006352820532059513,False,False,False,True
B,3,85,637.0,mid_sinusoidal,0.03,1786749119.6337192,0.12511634826660156,0.034087732376654696,0.0834645626328569,0.08728035309173274,0.10963557243285055,0.14079247757377206,0.11557846314442415,0.14006737598583807,0.008690087188202446,False,False,False,True
B,3,85,638.0,mid_sinusoidal,0.03,1786749119.803831,0.14013028144836426,0.07314259786318972,-0.0220401893144216,-0.010934246693753556,0.050337404404803505,0.14206799514511623,0.0562802951163771,0.14134289355718227,0.01363900062211555,False,False,False,True
B,3,85,639.0,mid_sinusoidal,0.03,1786749119.9990833,0.4753720760345459,0.10350642655372383,0.0675904311750736,0.07705383968446547,0.15852134202444917,0.11591449263962426,0.1644642327360228,0.11518939105169029,0.009493353877287095,False,False,False,True
B,3,85,640.0,mid_sinusoidal,0.03,1786749120.5995803,0.16025614738464355,0.23421092134443355,-0.0227897207516338,-0.02105974698182761,0.1860218799742095,0.11360490544169141,0.1919647706857831,0.11287980385375744,0.004214254674261105,True,False,True,False
B,3,85,641.0,mid_sinusoidal,0.03,1786749120.8048306,0.41037487983703613,0.28147634754864703,-0.0111458067411577,0.008523516840935441,0.2588605935221545,0.13757068402293898,0.2648034842337281,0.136845582435005,0.012394003462883564,False,False,False,True
B,3,85,642.0,mid_sinusoidal,0.03,1786749121.4854553,0.08512520790100098,0.40602628296042925,-0.0238505442086208,-0.017726689056931255,0.3397946867869548,0.12091271889701893,0.3457375774985284,0.12018761730908496,0.007696329243492504,False,False,False,True
