participant,trial_id,block_id,fixation_id,tunnel_type,width,t_onset,duration_s,s_c,lead_onset,lead_corr,gaze_task_x,gaze_task_y,gaze_x_corr,gaze_y_corr,gaze_path_dist,blink_corrupted,off_path,regressive,keep
p04,13,64,325.0,straight,0.0165,1787858136.9630406,0.2351388931274414,0.1708355283810747,0.022896018212683,0.023164471618925292,0.19491737293817668,0.15548327745620383,0.193463398478894,0.15549060931171071,0.025496256671808236,False,True,False,False
p04,13,64,326.0,straight,0.0165,1787858137.2382903,0.3553740978240967,0.2437792122347997,0.014617076604921,0.03022078776520032,0.2757819409210572,0.13141240380283886,0.2743279664617745,0.13141973565834575,0.0014571243391101824,False,False,False,True
p04,13,64,327.0,straight,0.0165,1787858137.6286645,0.2552499771118164,0.3386145504629193,0.0106619393833468,0.025385449537080718,0.3653777507924583,0.12179510355578227,0.36392377633317563,0.12180243541128916,0.008197918957483674,False,False,False,True
p04,13,64,328.0,straight,0.0165,1787858137.9289143,1.0859992504119873,0.40125931486199,0.0435943259627739,0.05274068513801,0.45601171754589054,0.12168412597831976,0.45455774308660785,0.12169145783382665,0.00832724145667336,False,False,False,True
p04,65,65,330.0,constrained_to_unconstrained,0.01,1787858141.0217867,0.22024989128112793,0.0,0.0,0.0,0.0015503583829991987,0.14272883473701167,9.638392371650673e-05,0.14273616659251856,0.012736531291255744,False,False,False,True
p04,65,65,331.0,constrained_to_unconstrained,0.01,1787858141.2820363,0.5955100059509277,0.0432758802957602,-0.0013094897229665,0.012241361083550187,0.05755125724367666,0.14776187005405972,0.056097282784393965,0.1477692019095666,0.01777866655670657,False,False,False,True
p04,65,65,332.0,constrained_to_unconstrained,0.01,1787858141.9075356,0.290374755859375,0.1214472787651105,0.0203360958875726,0.035190652269372374,0.1576694183840115,0.15137472252522577,0.1562154439247288,0.15138205438073266,0.021386227925899337,False,False,False,True
p04,65,65,333.0,constrained_to_unconstrained,0.01,1787858142.2379105,0.2252500057220459,0.1896703130849451,0.0001827332075113,0.00860554898402055,0.1992444755864584,0.13588224831065832,0.19779050112717572,0.1358895801661652,0.005909545648990429,False,False,False,True
p04,65,65,334.0,constrained_to_unconstrained,,1787858142.4981606,0.15012478828430176,0.2669193228710818,-0.0292136220866545,-0.02691932287108162,0.2409337085913344,0.1406371203716991,0.2394797341320517,0.14064445222720598,0.010657159086296048,False,False,True,False
p04,65,65,335.0,constrained_to_unconstrained,,1787858142.7132857,0.5556240081787109,0.3635217748278688,0.0669854094926318,0.07847822517213127,0.4437395812038849,0.1337991748724468,0.4422856067446022,0.1338065067279537,0.003817206397683901,False,False,False,True
p04,65,66,337.0,constrained_to_unconstrained,0.01,1787858144.7652836,0.21012496948242188,0.000382956919346,-0.0003829565363894,-0.000382956919346,-0.0055494604442904785,0.14402679788254544,-0.0070034349035731705,0.14403412973805232,0.015684543281621926,False,False,False,True
p04,65,66,338.0,constrained_to_unconstrained,0.01,1787858145.0155337,0.37024879455566406,0.0501978500687841,0.0205200165341937,0.02514697751742285,0.07663220538437125,0.14822789616632415,0.07517823092508856,0.14823522802183103,0.018235989017754625,False,False,False,True
p04,65,66,339.0,constrained_to_unconstrained,0.01,1787858145.4259074,0.3202502727508545,0.1205138361064914,0.0391794125275257,0.05198616389350873,0.17408186710192186,0.15442536929902512,0.17262789264263917,0.154432701154532,0.02443303587839036,False,False,False,True
p04,65,66,340.0,constrained_to_unconstrained,0.01,1787858145.7861576,0.2852499485015869,0.1881479601301438,0.019236467238552,0.024007212283649493,0.21447410802501723,0.13784201119948034,0.21302013356573454,0.13784934305498722,0.00789685660179059,False,False,False,True
p04,65,66,341.0,constrained_to_unconstrained,,1787858146.1615324,0.7507491111755371,0.3164091383768261,0.1039948287852151,0.11959086162317395,0.4379551188707661,0.13282519583703412,0.4365011444114834,0.132832527692541,0.002876518529433216,False,False,False,True
p04,65,67,343.0,constrained_to_unconstrained,0.01,1787858148.1984055,0.1901249885559082,0.0003947126627481001,-0.0003947122680358,-0.0003947126627481001,-0.010637492927234956,0.1446153837311346,-0.012091467386517648,0.1446227155866415,0.018974387860667023,False,False,False,True
p04,65,67,344.0,constrained_to_unconstrained,0.01,1787858148.4436555,0.2902491092681885,0.0668547398298946,0.0369879560487217,0.03624870844596756,0.10384627736779771,0.14596935251248483,0.10239230290851502,0.14597668436799172,0.01599250359161848,False,False,False,True
p04,65,67,345.0,constrained_to_unconstrained,0.01,1787858148.7739074,0.18024706840515137,0.136816399955183,0.0100982080167982,0.02378704832067921,0.16133242575060383,0.1567191297346587,0.15987845129132114,0.1567264615901656,0.026736293119245053,False,True,False,False
p04,65,67,346.0,constrained_to_unconstrained,0.01,1787858148.9941623,0.24025321006774902,0.1852603873468771,0.0046592956955807,0.016980991963467862,0.20453399701213307,0.13707080340037944,0.20308002255285038,0.13707813525588633,0.007127644855688375,False,False,False,True
p04,65,67,347.0,constrained_to_unconstrained,,1787858149.2694154,0.14511418342590332,0.267518866830139,-0.0197319156605993,-0.01351886683013881,0.25542436913986405,0.13637306287864526,0.25397039468058136,0.13638039473415214,0.006380463418791321,False,False,False,True
p04,65,67,348.0,constrained_to_unconstrained,,1787858149.6697783,0.37537527084350586,0.4091669597639054,0.0155295884378008,0.02083304023609467,0.43090963304641366,0.14218258828344416,0.429455658587131,0.14218992013895104,0.012202067880804812,False,False,False,True
p04,68,68,351.0,constrained_to_unconstrained,0.03,1787858151.7166567,0.11011981964111328,0.00022248017768670001,0.0012708392732753,-0.00022248017768670001,-0.00137515592814282,0.13928518016085095,-0.002829130387425512,0.13929251201635784,0.009713637749227072,False,False,False,True
p04,68,68,352.0,constrained_to_unconstrained,0.03,1787858151.8917806,0.16524600982666016,0.0744911861250642,0.1306663724116235,0.13369846904734975,0.2091108209680879,0.17553216970418473,0.2076568465088052,0.1755395015596916,0.045542618363211954,False,True,False,False
p04,68,68,353.0,constrained_to_unconstrained,0.03,1787858152.1120267,0.6006338596343994,0.2015129037468541,0.1390667649702883,0.13929223051044376,0.308342960506409,0.2092138535440611,0.30688898604712633,0.209221185399568,0.0008099247426607317,False,False,False,True
p04,68,69,355.0,constrained_to_unconstrained,0.03,1787858154.0037744,0.15012502670288086,9.799398802359391e-05,-9.799389002970386e-05,-9.799398802359391e-05,-0.010735819615509781,0.1445619486640487,-0.012189794074792473,0.1445692805195556,0.01899618420744933,False,False,False,True
p04,68,69,356.0,constrained_to_unconstrained,0.03,1787858154.2240243,0.19512534141540527,0.0984321111290583,0.0797547690894488,0.0800161647330108,0.18038344667006737,0.1362483622792988,0.17892947221078467,0.13625569413480568,0.0062741739722659345,False,False,False,True
p04,68,69,357.0,constrained_to_unconstrained,0.03,1787858154.4742756,0.20012378692626953,0.2295610872103385,0.0894039333973211,0.08947875281784731,0.2968285366106877,0.19169053034904396,0.295374562151405,0.19169786220455085,0.004570604613479528,False,False,False,True
p04,68,69,358.0,constrained_to_unconstrained,,1787858154.7093985,0.29537510871887207,0.30400770465989896,0.047191867112033,0.0367974295973989,0.3196613490300044,0.21336536439315412,0.31820737457072173,0.213372696248661,0.012023436235637891,False,False,False,True
p04,68,70,359.0,constrained_to_unconstrained,0.03,1787858156.4210365,0.11511087417602539,0.0005820307195775999,-0.0005820301375474,-0.0005820307195775999,-0.014725952497210051,0.14410713039596268,-0.016179926956492743,0.14411446225146957,0.021471098736804313,False,False,False,True
p04,68,70,360.0,constrained_to_unconstrained,0.03,1787858156.6161475,0.3703739643096924,0.139061646918798,0.1027999025236819,0.10874632108683932,0.22838472320226014,0.15823597312288493,0.22693074874297745,0.1582433049783918,0.02176251388059875,False,False,False,True
p04,68,70,361.0,constrained_to_unconstrained,,1787858157.0266554,0.26511621475219727,0.3036762192722239,0.0362604279722688,0.03712891498507398,0.30970837040428634,0.21466320996591542,0.30825439594500365,0.2146705418214223,0.004933036100308107,False,False,False,True
p04,60,71,363.0,constrained_to_unconstrained,0.01,1787858158.6430254,0.2052443027496338,0.0001536770152363,-0.0001536768615594,-0.0001536770152363,-0.013372059450145149,0.14326226338086573,-0.014826033909427841,0.14326959523637262,0.0198970711216668,False,False,False,True
p04,60,71,364.0,constrained_to_unconstrained,0.01,1787858158.8882706,0.15012407302856445,0.0686115412114784,-0.0147360805651056,-0.013094299832168019,0.05659463843168982,0.14593580787764066,0.055140663972407127,0.14594313973314754,0.015947586497462796,False,False,False,True
p04,60,71,365.0,constrained_to_unconstrained,0.01,1787858159.0835216,0.22512269020080566,0.1056751874614528,0.0247559288772407,0.035100674607512816,0.14146061691289388,0.15016768150337764,0.1400066424536112,0.15017501335888453,0.020189672182772435,False,False,False,True
p04,60,71,366.0,constrained_to_unconstrained,0.01,1787858159.3537796,0.22011995315551758,0.1917528964196727,-0.002448147188667,0.006522965649292972,0.19939961606648327,0.13910349828870539,0.19794564160720057,0.13911083014421227,0.009116812571839748,False,False,False,True
p04,60,71,367.0,constrained_to_unconstrained,,1787858159.6090198,0.15512394905090332,0.2586301180271803,-0.011590199245688,-0.01073891558432094,0.2467879407288029,0.1388579560165953,0.2453339662695202,0.1388652878721022,0.0007914008054853305,False,False,False,True
p04,60,71,368.0,constrained_to_unconstrained,,1787858159.8191435,0.7257499694824219,0.3289679177595035,0.0735219462773489,0.07398037252146689,0.3898928622764021,0.21639024865659057,0.3884388878171194,0.21639758051209745,0.008185091508082023,False,False,False,True
p04,60,72,370.0,constrained_to_unconstrained,0.01,1787858161.9411504,0.2602412700653076,0.0005750094830233,-0.0005750089080143,-0.0005750094830233,0.0019832738088510545,0.1461507424781081,0.0005292993495683625,0.146158074333615,0.016166741291060514,False,False,False,True
p04,60,72,371.0,constrained_to_unconstrained,0.01,1787858162.2413917,0.23024988174438477,0.0619295077164718,0.0161202206059352,0.017380837111114468,0.0809100866143582,0.14409856943057633,0.0794561121550755,0.14410590128608322,0.014106654429966288,False,False,False,True
p04,60,72,372.0,constrained_to_unconstrained,0.01,1787858162.5116436,0.23024725914001465,0.1175187103026766,0.0382508063135829,0.04506749659387524,0.16418859068716116,0.1553201763928318,0.16273461622787846,0.15532750824833869,0.025327943055038812,False,True,False,False
p04,60,72,373.0,constrained_to_unconstrained,0.01,1787858162.7868905,0.145125150680542,0.2049522838074315,0.015979165993184,0.021082198951189346,0.22662849902496773,0.14126395956431742,0.22517452456568504,0.1412712914198243,0.011304049644450538,False,False,False,True
p04,60,72,374.0,constrained_to_unconstrained,,1787858162.9921403,1.0709993839263916,0.26386484074019084,0.1433139757576153,0.13908344954077956,0.38324358715467205,0.21808382428129705,0.38178961269538936,0.21809115613680394,0.008237103922991013,False,False,False,True
p04,60,73,376.0,constrained_to_unconstrained,0.01,1787858165.5945134,0.26024913787841797,4.9817380272016785e-05,-4.981733045468633e-05,-4.9817380272016785e-05,-0.00026256666377555475,0.1446881944154614,-0.0017165411230582468,0.1446955262709683,0.014795438682508513,False,False,False,True
p04,60,73,377.0,constrained_to_unconstrained,0.01,1787858165.8947625,0.39537501335144043,0.0444829520168593,0.0054764590581237,0.011034289362451086,0.05693516485512669,0.14721644072119694,0.055481190395843996,0.14722377257670383,0.017223810305719914,False,False,False,True
p04,60,73,378.0,constrained_to_unconstrained,0.01,1787858166.3402624,0.4603891372680664,0.1244427079671404,0.0564457872316598,0.06986763686044596,0.19570840010924379,0.1572193211810301,0.1942544256499611,0.157226653036537,0.02722671046098656,False,True,False,False
p04,60,73,379.0,constrained_to_unconstrained,0.01,1787858166.8406365,0.3553750514984131,0.2021738751328033,0.0118781256130232,0.019895090384438235,0.22400238711575848,0.14017073892042292,0.2225484126564758,0.1401780707759298,0.0101893569119526,False,False,False,True
p04,60,73,380.0,constrained_to_unconstrained,,1787858167.2310116,0.15012526512145996,0.2648527743833216,-0.012700111493143,-0.010997837792842635,0.25600328150410245,0.13584688782604418,0.25454930704481976,0.13585421968155106,0.006196315155992518,False,False,False,True
p04,60,73,381.0,constrained_to_unconstrained,,1787858167.4362617,0.8057558536529541,0.32643373227985656,0.0729459578488261,0.07651455800111384,0.3894236439769356,0.2146468340598678,0.3879696695176529,0.2146541659153747,0.006569389133082767,False,False,False,True
p04,29,81,403.0,gentle_sinusoidal,0.025,1787858183.8713684,0.10512423515319824,0.0,0.005602972182575,0.004321568104372404,0.0017403786732054882,0.14275544650930871,0.00028640421392279623,0.1427627783648156,0.011730291256174207,False,False,False,True
p04,29,81,404.0,gentle_sinusoidal,0.025,1787858184.0266175,0.3402540683746338,0.032742495440909514,0.071576308557947,0.06653465150902796,0.10194601873327447,0.14784349774261688,0.10049204427399178,0.14785082959812376,0.011337886059036349,False,False,False,True
p04,29,81,405.0,gentle_sinusoidal,0.025,1787858184.4169924,0.34024906158447266,0.14001517751248718,0.0085032104412021,0.010588755061912841,0.13235506754877438,0.07476289912484084,0.1309010930894917,0.07477023098034773,0.0464367409105827,False,True,False,False
p04,29,81,406.0,gentle_sinusoidal,0.025,1787858184.7972417,0.27025794982910156,0.21147729529344841,0.0401463197194685,0.04723568740932246,0.24809269164891834,0.1386083268713795,0.24663871718963565,0.1386156587268864,0.0020504775686635813,False,False,False,True
p04,29,81,407.0,gentle_sinusoidal,0.025,1787858185.1126163,0.18512535095214844,0.32010395548084725,-0.0046977423826322,-0.0002261810364363459,0.30709719504970817,0.13139490336264442,0.3056432205904255,0.1314022352181513,0.011549427186104454,False,False,False,True
p04,29,81,408.0,gentle_sinusoidal,0.025,1787858185.3427415,0.335374116897583,0.3580872194318438,0.0589054059428978,0.06430813531519852,0.4066981042966402,0.13582477340234755,0.4052441298373575,0.13583210525785444,0.020777346298740236,False,False,False,True
p04,29,81,409.0,gentle_sinusoidal,0.025,1787858185.7181256,0.6056149005889893,0.4362891668221141,0.0282509035068131,0.02736930239334373,0.44488139915301667,0.13188311030801114,0.443427424693734,0.13189044216351803,0.007917997491216317,False,False,False,True
p04,29,82,412.0,gentle_sinusoidal,0.025,1787858188.1203623,0.4503750801086426,0.0,0.1022100083116426,0.09715813576734945,0.09860030618268877,0.14894001670809554,0.09714633172340607,0.14894734856360242,0.011255140117034905,False,False,False,True
p04,29,82,413.0,gentle_sinusoidal,0.025,1787858188.6258624,0.33025026321411133,0.13960828103836853,0.0647134516227148,0.06366482989894645,0.1938159246629816,0.13303189462734677,0.1923619502036989,0.13303922648285366,0.015486314064086154,False,False,False,True
p04,29,82,414.0,gentle_sinusoidal,0.025,1787858188.9961116,0.3253748416900635,0.22104946606599485,0.0342069036605029,0.03766351663677603,0.25273729192254835,0.12873139344145043,0.25128331746326565,0.12873872529695732,0.008966294761794216,False,False,False,True
p04,29,82,415.0,gentle_sinusoidal,0.025,1787858189.3714864,0.39037513732910156,0.31784541680528733,0.0356976922372015,0.04660813591181623,0.35275964156764406,0.13035634221832454,0.35130566710836136,0.13036367407383143,0.0027375973047748404,False,False,False,True
p04,29,82,416.0,gentle_sinusoidal,0.025,1787858189.8068604,0.6106271743774414,0.3991735888405023,0.0411924841270265,0.04968491511635109,0.42946983732780414,0.13338460956197548,0.42801586286852145,0.13339194141748237,0.01434345373177524,False,False,False,True
p04,29,83,419.0,gentle_sinusoidal,0.025,1787858191.8438585,0.35025906562805176,0.0001120870805783793,0.0790081374814612,0.07835454228952987,0.07971115705497511,0.14989351267408652,0.07825718259569242,0.1499008445295934,0.007142094532322736,False,False,False,True
p04,29,83,420.0,gentle_sinusoidal,0.025,1787858192.2442324,0.4003751277923584,0.09956004605108873,0.036499149852812,0.03627131426575089,0.11250553660839414,0.07442952577741478,0.11105156214911145,0.07443685763292167,0.05308414418497604,False,True,False,False
p04,29,83,421.0,gentle_sinusoidal,0.025,1787858192.689617,0.24024057388305664,0.21695002187952867,0.041090963492948,0.0460008674504947,0.25193721632189764,0.14031771702537818,0.25048324186261495,0.14032504888088507,0.0023869062951125484,False,False,False,True
p04,29,83,422.0,gentle_sinusoidal,0.025,1787858192.9748564,0.36537814140319824,0.2793785703874484,0.0484757059409429,0.05926688168489752,0.32435986078287066,0.13154141049048207,0.32290588632358797,0.13154874234598896,0.006655043941542287,False,False,False,True
p04,29,83,423.0,gentle_sinusoidal,0.025,1787858193.3952315,0.7006242275238037,0.38031779640624064,0.0691616122275344,0.0664595640198481,0.42718003608922334,0.13295718754340158,0.42572606162994064,0.13296451939890847,0.014568099318949267,False,False,False,True
p04,32,84,426.0,sharp_sinusoidal,0.0125,1787858196.197853,0.9208734035491943,0.0,0.0269442923111152,0.032794038380467086,0.01974471228360654,0.15665791742023205,0.018290737824323847,0.15666524927573894,0.0018418046100932592,False,False,False,True
p04,32,84,427.0,sharp_sinusoidal,0.0125,1787858197.1487265,2.0268731117248535,0.06589013486407462,-0.0072119254668571,0.06339295388982687,0.09966899044565215,0.15451549876642057,0.09821501598636946,0.15452283062192745,0.002138926003686243,False,False,False,True
p04,32,84,428.0,sharp_sinusoidal,0.0125,1787858199.2105994,2.6327688694000244,0.1957668942292148,0.0418949175581034,0.09250382116639125,0.24246903953291982,0.08575522323856813,0.24101506507363712,0.08576255509407502,0.03552657997706306,False,True,False,False
p04,32,84,429.0,sharp_sinusoidal,0.0125,1787858201.8733675,1.9367499351501465,0.3446945686391586,-0.00380815269623,0.0029051745692265096,0.26705965567118095,0.14370375648118422,0.26560568121189826,0.1437110883366911,0.019850536228871198,False,False,False,True
p04,32,84,430.0,sharp_sinusoidal,0.0125,1787858203.8452427,0.7256247997283936,0.4402567752599488,0.0302375155353428,0.03364448563185218,0.33391278809272296,0.11914881127102098,0.33245881363344026,0.11915614312652786,0.01652871526716367,False,False,False,True
p04,32,84,431.0,sharp_sinusoidal,0.0125,1787858204.6008744,1.8467421531677246,0.4962337780760908,0.0264833578317422,0.04391982025610974,0.3989088365837574,0.09635007542152232,0.39745486212447473,0.09635740727702921,0.015318655518363733,False,False,False,True
p04,32,84,432.0,sharp_sinusoidal,0.0125,1787858206.4726164,0.7707500457763672,0.6017864586448111,0.0132891885986421,0.014352073543149602,0.4535743764855607,0.11801544225862899,0.452120402026278,0.11802277411413588,0.001143083400123055,False,False,False,True
p04,32,85,440.0,sharp_sinusoidal,0.0125,1787858213.2138646,1.5163848400115967,0.0,0.0287229291010616,0.0296916073710349,0.016107577003102762,0.1583435750248591,0.01465360254382007,0.158350906880366,0.005805044618613121,False,False,False,True
p04,32,85,441.0,sharp_sinusoidal,0.0125,1787858214.7602396,0.5606248378753662,0.10175889138126278,0.0150826979131693,0.01830797999512633,0.10143672229950337,0.1657762534484581,0.09998274784022068,0.16578358530396498,0.010227982486100233,False,False,False,True
p04,32,85,442.0,sharp_sinusoidal,0.0125,1787858215.3558636,2.402250051498413,0.14887604323993636,0.0235052674934536,0.08672832244622031,0.1723479580745209,0.06790087339589183,0.17089398361523822,0.06790820525139872,0.012146916949640905,False,False,False,True
p04,32,85,443.0,sharp_sinusoidal,0.0125,1787858217.7881134,5.249873161315918,0.3180495077625564,0.0020395109421879,0.17259951821265462,0.3544707248178367,0.11299760245952936,0.353016750358554,0.11300493431503625,0.0037038535868665298,False,False,False,True
p04,32,86,445.0,sharp_sinusoidal,0.0125,1787858225.3501103,0.3152503967285156,0.0,0.0115731460626195,0.010127513584995066,0.0001392154355557543,0.14350347664359234,-0.0013147590237269377,0.14351080849909922,0.009063640062299918,False,False,False,True
p04,32,86,446.0,sharp_sinusoidal,0.0125,1787858225.6904924,0.9658732414245605,0.027268897595657822,0.0027687550880868,0.005525140784809264,0.008814090344394582,0.16543624318690597,0.0073601158851118904,0.16544357504241286,0.015790538707390375,False,False,False,True
p04,32,86,447.0,sharp_sinusoidal,0.0125,1787858226.6863725,1.115987777709961,0.09528235762871073,-0.0319660287628053,0.016150237528930175,0.08363230779281078,0.1602630892041087,0.08217833333352809,0.1602704210596156,0.006554894874758994,False,False,False,True
p04,32,86,448.0,sharp_sinusoidal,0.0125,1787858227.8323593,0.5255002975463867,0.15923423415194488,0.0016592796742595,0.00997165636277536,0.04834266985493309,0.06481968455905357,0.046888695395650395,0.06482701641456046,0.0934924202300673,False,True,False,False
p04,32,86,449.0,sharp_sinusoidal,0.0125,1787858228.3828635,3.833620071411133,0.19945921081095194,-0.0017072381733509,0.10187361654909052,0.22391380644854697,0.11820589027342328,0.22245983198926428,0.11821322212893016,0.0010520860215646622,False,False,False,True
p04,32,86,450.0,sharp_sinusoidal,0.0125,1787858232.2414834,0.5105001926422119,0.4086635940768178,0.0113093233038485,-0.029190608189881007,0.28417998806513467,0.14781454718047962,0.282726013605852,0.1478218790359865,0.03010844425856304,False,True,True,False
p04,32,86,451.0,sharp_sinusoidal,0.0125,1787858232.7769835,0.29524993896484375,0.4438838749952173,0.0095640066933722,0.01987758259375655,0.32884013959504327,0.12737690222711287,0.3273861651357606,0.12738423408261976,0.01574555366162347,False,False,False,True
p04,32,86,452.0,sharp_sinusoidal,0.0125,1787858233.1022336,2.1821320056915283,0.47091049083828335,0.0226494094503147,0.09183438627743218,0.40811358689285565,0.09930604947511443,0.40665961243357296,0.09931338133062131,0.018394298929184313,False,False,False,True
p04,32,86,453.0,sharp_sinusoidal,0.0125,1787858235.3143575,0.7406249046325684,0.6140240917325875,0.0039610081480293,-0.007741934487617286,0.4416218033836729,0.11688799997343904,0.4401678289243902,0.11689533182894593,0.008054525040584477,False,False,False,True
p04,63,87,455.0,constrained_to_unconstrained,0.01,1787858237.5413566,0.42549991607666016,0.0005359031367026,-0.0005359026007999,0.019291683070193966,0.021571350273782666,0.14970418864763585,0.020117375814499974,0.14971152050314274,0.01971365056407593,False,False,False,True
p04,63,87,456.0,constrained_to_unconstrained,0.01,1787858238.0018566,0.37537503242492676,0.0588164281283317,0.0066294825617204,0.02644219256132354,0.08658576236456164,0.14246211309994902,0.08513178790527895,0.1424694449554559,0.012470089977716174,False,False,False,True
p04,63,87,457.0,constrained_to_unconstrained,0.01,1787858238.4172316,0.23025012016296387,0.1459957918942913,0.0276578561662861,0.03840075982984678,0.1849723785134712,0.15268629049396973,0.1835184040541885,0.15269362234947662,0.022710606303463197,False,False,False,True
p04,63,87,458.0,constrained_to_unconstrained,0.01,1787858238.6924815,0.21012496948242188,0.2264938476018515,0.0088255914567835,0.013486312776743725,0.24227666109684112,0.1322052485234568,0.24082268663755843,0.1322125803789637,0.0017568947300040006,False,False,False,True
p04,63,87,459.0,constrained_to_unconstrained,,1787858238.9727306,0.9658749103546143,0.3959095279471252,0.0818216373268718,0.07760638529059444,0.479437426822353,0.22719411033080297,0.4779834523630703,0.22720144218630986,0.02488562179620551,False,False,False,True
p04,63,88,461.0,constrained_to_unconstrained,0.01,1787858242.0606043,0.14012527465820312,0.00027403081821640005,-0.0002740305441858,-0.00027403081821640005,-0.009872163724780721,0.14789813277393835,-0.011326138184063413,0.14790546462944523,0.02118695517909106,False,False,False,True
p04,63,88,462.0,constrained_to_unconstrained,0.01,1787858242.2407396,0.38536500930786133,0.0345758369329046,0.0348273447834417,0.04076899065330235,0.07657492496896134,0.14189853481659398,0.07512095050967865,0.14190586667210087,0.011907971370440765,False,False,False,True
p04,63,88,463.0,constrained_to_unconstrained,0.01,1787858242.661105,0.26024937629699707,0.1036551821253456,0.0277240888875438,0.03712067994362002,0.14177445374177466,0.14892990632595804,0.14032047928249197,0.14893723818146493,0.018942712673314488,False,False,False,True
p04,63,88,464.0,constrained_to_unconstrained,0.01,1787858242.9614794,0.3352501392364502,0.1700713506962224,0.0180836867264463,0.03811830447619155,0.21056252269429765,0.1315596513875939,0.20910854823501496,0.1315669832431008,0.001816535423451719,False,False,False,True
p04,63,88,465.0,constrained_to_unconstrained,,1787858243.3567364,0.3303680419921875,0.29348345667364056,0.1070531895538253,0.10218720561103761,0.38238229894155795,0.2032671952167993,0.38092832448227526,0.2032745270723062,0.019647607411271473,False,False,False,True
p04,63,88,466.0,constrained_to_unconstrained,,1787858243.7271044,0.7807490825653076,0.4405599344650584,0.035804069880731,0.03295597877266121,0.4755160461199049,0.2260832785063567,0.4740620716606222,0.2260906103618636,0.021369361272761168,False,False,False,True
p04,63,89,468.0,constrained_to_unconstrained,0.01,1787858245.844103,0.23525047302246094,0.0,0.0,0.0,-0.005002075717384724,0.14672482196221373,-0.006456050176667416,0.14673215381772062,0.017934479509132958,False,False,False,True
p04,63,89,469.0,constrained_to_unconstrained,0.01,1787858246.1243536,0.2902500629425049,0.0634067487386751,0.0467881774863334,0.053576009882014636,0.11927918721010311,0.14332565239020056,0.11782521275082042,0.14333298424570745,0.013359573266300731,False,False,False,True
p04,63,89,470.0,constrained_to_unconstrained,0.01,1787858246.4546034,0.28537511825561523,0.1467034089909496,0.0480940448806815,-0.029720650370259866,0.108523144479146,0.07905458325675624,0.10706917001986331,0.07906191511226313,0.05189381206826806,False,True,True,False
p04,63,89,471.0,constrained_to_unconstrained,,1787858246.7799776,0.16512513160705566,0.2624615672509117,-0.0203867884743985,-0.01649331064515941,0.2451778790481932,0.13718559242580133,0.2437239045889105,0.13719292428130822,0.0023738642041155797,False,False,False,True
p04,63,89,472.0,constrained_to_unconstrained,,1787858247.0152276,0.6706247329711914,0.3626580803209593,0.1140032950740173,0.11085783291676032,0.46937430814126657,0.22857250655713177,0.4679203336819839,0.22857983841263865,0.02019757611877549,False,False,False,True
p04,69,90,474.0,constrained_to_unconstrained,0.03,1787858249.172227,0.11500358581542969,0.0002285571644173,-0.0002285569358603,-0.0002285571644173,-0.004775309181948625,0.13877881385236943,-0.006229283641231317,0.1387861457078763,0.010770344984397917,False,False,False,True
p04,69,90,475.0,constrained_to_unconstrained,0.03,1787858249.3573515,0.10013103485107422,0.1003121827556969,0.0764050051142201,0.12373954138223431,0.22483438502485392,0.16686735844164952,0.22338041056557123,0.1668746902971564,0.0368808005122399,False,True,False,False
p04,69,90,476.0,constrained_to_unconstrained,,1787858249.7327266,0.7356259822845459,0.3351005713117214,0.0302555228310885,0.03827605206490203,0.3741349337649704,0.1251339902597953,0.37268095930568773,0.12514132211530218,0.004908227713425947,False,False,False,True
p04,69,91,477.0,constrained_to_unconstrained,0.03,1787858251.6594756,0.1451249122619629,7.876915296387245e-05,0.0009777790958597,0.0019039894677257841,0.004053639519767992,0.14049989765411414,0.0025996650604853,0.14050722950962102,0.010525324010371942,False,False,False,True
p04,69,91,478.0,constrained_to_unconstrained,0.03,1787858251.8897254,0.2702500820159912,0.1511303576493148,0.1295686073895601,0.13860990209094506,0.29162455137593696,0.13046038340138238,0.29017057691665427,0.13046771525688927,0.0006355552169772924,False,False,False,True
p04,69,91,479.0,constrained_to_unconstrained,,1787858252.2049866,0.655613899230957,0.3448864903525375,0.0262078645374063,0.032472817006769905,0.3785407014926418,0.12980671061413906,0.3770867270333591,0.12981404246964595,0.00032997005498901693,False,False,False,True
p04,69,92,481.0,constrained_to_unconstrained,0.03,1787858254.2368493,0.19025039672851562,0.0006814078402434,0.0087019347266461,0.007249626642515226,0.0103050563773546,0.14139953215618997,0.008851081918071909,0.14140686401169686,0.011443908155196433,False,False,False,True
p04,69,92,482.0,constrained_to_unconstrained,,1787858254.7323494,0.7506248950958252,0.3464036260471375,0.0356747753825411,0.03692970728619588,0.3987107693794017,0.13009456430973,0.397256794920119,0.13010189616523687,0.013923834435498918,False,False,False,True
p04,28,93,489.0,gentle_sinusoidal,0.0165,1787858260.0122223,0.06000018119812012,0.0,0.0235016497440548,0.021467472208946736,0.021199745030738328,0.1388737797736972,0.019745770571455636,0.13888111162920408,0.0011166771233185133,False,False,False,True
p04,28,93,490.0,gentle_sinusoidal,0.0165,1787858260.1123476,0.370258092880249,0.010556544006458104,0.0616555079130224,0.059809054849206046,0.07017084379891833,0.14312334249773853,0.06871686933963564,0.14313067435324542,0.0014465812753965668,False,False,False,True
