participant,trial_id,block_id,fixation_id,tunnel_type,width,t_onset,duration_s,s_c,cursor_x,cursor_y,lead_onset,lead_corr,gaze_task_x,gaze_task_y,gaze_x_corr,gaze_y_corr,gaze_path_dist,blink_corrupted,off_path,regressive,saccade_followed,n_merged,merged_into,drift_corrected,keep
C,33,0,32.0,sharp_sinusoidal,0.03,1787091945.7721362,0.45550012588500977,0.4208448496942023,0.3156487471735664,0.1736567396996303,0.0128499279311461,0.02642577748056918,0.3190452167001859,0.15602616122917518,0.3372871521539144,0.15720268737847598,0.010302394297877326,False,False,False,True,1,,False,True
C,33,0,33.0,sharp_sinusoidal,0.03,1787091946.262635,0.2402501106262207,0.4443181550737503,0.3336528048518656,0.1566683419538893,0.0219254979266425,0.0396934402688881,0.3540184443696762,0.13377776406715441,0.37226037982340476,0.13495429021645522,0.024889798656147103,False,False,False,True,1,,False,True
C,33,0,34.0,sharp_sinusoidal,0.03,1787091946.527885,0.4653749465942383,0.4627883168815378,0.3414402029198249,0.1390890386740172,-0.0007228174494497,0.011112944010263137,0.3338214321464046,0.13094956308791245,0.3520633676001331,0.13212608923721325,0.006996949179294223,False,False,False,True,1,,False,True
C,33,0,35.0,sharp_sinusoidal,0.03,1787091947.0383852,0.8007490634918213,0.4828976097405458,0.3527329533446247,0.122428013168636,0.0364501820867733,0.07152147643928658,0.387312957384137,0.08428889826795095,0.40555489283786555,0.08546542441725175,0.005255930272925238,False,False,False,True,1,,False,True
C,33,0,36.0,sharp_sinusoidal,0.03,1787091947.874134,0.8507492542266846,0.5752849055128288,0.4286281539170793,0.0839320405346985,0.0060812317283042,0.02779151471069541,0.440585007766922,0.09352104369069958,0.45882694322065054,0.09469756984000037,0.020486504385451212,False,False,False,True,1,,False,True
C,33,0,37.0,sharp_sinusoidal,0.03,1787091948.7548852,0.18524670600891113,0.6228464251485462,0.4557748344370861,0.124710678807947,0.0033803997544025,0.00338039945742874,0.4655561613665424,0.12824044488402753,0.4837980968202709,0.12941697103332833,0.025887318572099634,False,False,False,False,1,,False,True
C,33,1,42.0,sharp_sinusoidal,0.03,1787091951.3923802,0.45537400245666504,0.0037707556815367083,0.0014530618799294,0.1336114642140746,0.0338701222694846,0.06309577685858404,0.037608695119732395,0.15287261965344479,0.05585063057346095,0.1540491458027456,0.025484463831947888,False,False,False,True,1,,False,True
C,33,1,43.0,sharp_sinusoidal,0.03,1787091951.8828793,0.4303739070892334,0.0680345893006226,0.0480052152243868,0.1756040894029866,0.0240541406711953,0.04339800585701831,0.06976524347175468,0.16720910020985513,0.08800717892548324,0.16838562635915594,0.0034367032619617628,False,False,False,True,1,,False,True
C,33,1,44.0,sharp_sinusoidal,0.03,1787091952.3432531,0.9010710716247559,0.10837326689472485,0.0842479615769594,0.1682366281550287,0.0240559006486073,0.03722654741847306,0.1103287472957107,0.15160465650793895,0.12857068274943925,0.15278118265723972,0.02448382637954788,False,False,False,True,1,,False,True
C,33,1,45.0,sharp_sinusoidal,0.03,1787091953.279324,0.34025001525878906,0.17195665674546984,0.1256309927983432,0.1197816727645707,0.0125711791304419,0.025729685458105278,0.12993468973541414,0.10530645463282176,0.1481766251891427,0.10648298078212255,0.011465454398901611,False,False,False,True,1,,False,True
C,33,1,46.0,sharp_sinusoidal,0.03,1787091953.6596982,0.920874834060669,0.20652814582701198,0.1528568091770704,0.0997259191781569,0.0158011230923811,0.045870966409149644,0.16294375571306632,0.09446771162318432,0.1811856911667949,0.09564423777248511,0.013134410645141708,False,False,False,True,1,,False,True
C,33,1,47.0,sharp_sinusoidal,0.03,1787091954.610574,0.2051239013671875,0.29085484234196757,0.2168981993139,0.1098276364505024,-0.0085329901401022,0.007158498847551764,0.20749757799560675,0.1107313138624706,0.2257395134493353,0.1119078400117714,0.00735685919286289,False,False,False,True,1,,False,True
C,33,1,48.0,sharp_sinusoidal,0.03,1787091954.8557072,1.0159907341003418,0.3139652006262024,0.2308880541185393,0.1283076606480077,0.0116502350522012,0.030532111572750487,0.24696697628294373,0.1364399476958311,0.26520891173667227,0.13761647384513187,0.02349167278019525,False,False,False,True,1,,False,True
C,33,1,49.0,sharp_sinusoidal,0.03,1787091955.901698,0.26524996757507324,0.3544748767678809,0.2561256951844833,0.1596470761229894,0.0060702225888559,0.04355222350029009,0.2701640329371748,0.15589032209789333,0.2884059683909033,0.15706684824719414,0.0228403618213996,False,False,False,True,1,,False,True
C,33,1,50.0,sharp_sinusoidal,0.03,1787091956.202073,0.2802550792694092,0.39499427872719517,0.2884141885115686,0.1697253831270074,0.0240134016458442,0.039878297477112024,0.29776368724651947,0.1538923123241326,0.316005622700248,0.1550688384734334,0.007389088169156086,False,False,False,True,1,,False,True
C,33,1,51.0,sharp_sinusoidal,0.03,1787091956.517323,0.6255002021789551,0.4281804736410576,0.3191233863428339,0.1659987342941611,0.0274791753436035,0.042335379950895924,0.33696431503564506,0.14002331252599515,0.3552062504893736,0.14119983867529595,0.014909377837933793,False,False,False,True,1,,False,True
C,33,1,52.0,sharp_sinusoidal,0.03,1787091957.1779482,0.2702498435974121,0.4708514285931316,0.3464294840380188,0.1327287044065479,0.0126929087732851,0.02629505871585136,0.3391053897103813,0.10604108261518054,0.35734732516410983,0.10721760876448133,0.003902519111609279,False,False,False,True,1,,False,True
C,33,1,53.0,sharp_sinusoidal,0.03,1787091957.478198,0.2252500057220459,0.5095445382794472,0.3656665623777259,0.0984892121161683,-0.0004854712974663,0.019119550839819643,0.3692086755195134,0.09419813034136662,0.38745061097324196,0.09537465649066741,0.009463996858853659,False,False,False,True,1,,False,True
C,33,1,54.0,sharp_sinusoidal,0.03,1787091957.7334485,0.3202536106109619,0.5226737867773261,0.3730218030682763,0.0864693649340093,0.012767185877866,0.027736283736748524,0.38459284211744016,0.07438857880170666,0.4028347775711687,0.07556510495100745,0.004517359841145303,False,False,False,True,1,,False,True
C,33,1,55.0,sharp_sinusoidal,0.03,1787091958.0938232,0.1751251220703125,0.5487104671789023,0.4004070281314242,0.0819580526229299,0.0405179810734873,0.0674280650090584,0.44791932612193464,0.10548215229376673,0.4661612615756632,0.10665867844306752,0.018889463703700655,False,False,False,True,1,,False,True
C,33,1,56.0,sharp_sinusoidal,0.03,1787091958.3039565,0.810741662979126,0.5548960251046431,0.4061854304635762,0.0820086920529801,0.0052998592021138,0.012308791959436571,0.40236658429815647,0.08028154181282057,0.420608519751885,0.08145806796212136,0.0039436685487230635,False,False,False,True,1,,False,True
C,33,1,57.0,sharp_sinusoidal,0.03,1787091959.149698,0.5255002975463867,0.6085787092597906,0.4440701762289095,0.1157609874871877,-0.009260563629041,0.007559822928170035,0.44113438165997393,0.11159090664188612,0.45937631711370247,0.11276743279118691,0.009760561562960473,False,False,False,False,1,,False,True
C,30,2,63.0,gentle_sinusoidal,0.05,1787091963.5388222,0.21012616157531738,0.0,0.0,0.13,0.0069210592522046,0.023582584207615075,0.0059549643699678845,0.13261712509445572,0.02419689982369644,0.13379365124375653,0.00517756144851297,False,False,False,True,1,,False,True
C,30,2,64.0,gentle_sinusoidal,0.05,1787091963.799072,0.3052499294281006,0.04507167772290472,0.0438521822831185,0.1371080298013245,0.0634513670110263,0.08647486641760557,0.1071900335984309,0.12330749436263616,0.12543196905215948,0.12448402051193695,0.0012167397676486683,False,False,False,True,1,,False,True
C,30,2,65.0,gentle_sinusoidal,0.05,1787091964.1493225,0.19024968147277832,0.14120247896211208,0.1390290309515751,0.1335613991755116,0.0284504495860703,0.05389816197300629,0.16877192464624163,0.11785773980899132,0.18701386009997018,0.11903426595829211,0.0028834028070785275,False,False,False,True,1,,False,True
C,30,2,66.0,gentle_sinusoidal,0.05,1787091964.3795722,0.21525001525878906,0.23393664746482265,0.2248870978952356,0.1281543874172185,0.0008407113047935,0.016219590633845565,0.23165641210139432,0.10600983236715816,0.24989834755512286,0.10718635851645895,0.028626364480455264,False,False,False,True,1,,False,True
C,30,2,67.0,gentle_sinusoidal,0.05,1787091964.634822,0.24026727676391602,0.28729193554126276,0.277819373608749,0.1281543874172185,0.0282144674743708,0.045020565175498295,0.29426386760011547,0.11281985479279039,0.312505803053844,0.11399638094209118,0.026549590221715345,False,False,False,True,1,,False,True
C,30,2,68.0,gentle_sinusoidal,0.05,1787091964.935072,0.5104999542236328,0.3665166253821325,0.3525676815066989,0.1288046113067662,0.0734122692252512,0.08443180610210571,0.41458953155280504,0.12530327661512058,0.4328314670065336,0.1264798027644214,0.006368537968805968,False,False,False,True,1,,False,True
C,30,2,69.0,gentle_sinusoidal,0.05,1787091965.485572,0.05512499809265137,0.47657536351286395,0.4678278145695364,0.1274656456953642,0.0,0.0,0.4636210812597895,0.13356913013586263,0.48186301671351806,0.13474565628516344,0.02450327538599805,False,False,False,False,1,,False,True
C,30,3,72.0,gentle_sinusoidal,0.05,1787091967.087072,0.31537508964538574,0.00043993396773157575,0.0003910148096308,0.1302060412089542,0.1321727041165999,0.1459841755603242,0.121539509678331,0.11912244585850315,0.13978144513205956,0.12029897200780394,0.00032070931373360737,False,False,False,True,1,,False,True
C,30,3,73.0,gentle_sinusoidal,0.05,1787091967.447447,0.3202500343322754,0.1703529690097403,0.1657171904026436,0.1380536643670837,0.0438854558117586,0.05822740313640809,0.20342892702223628,0.12346227179335943,0.22167086247596485,0.12463879794266022,0.0021258023812225865,False,False,False,True,1,,False,True
C,30,3,74.0,gentle_sinusoidal,0.05,1787091967.812822,0.18512511253356934,0.2711374230280242,0.2614066514399795,0.1353861754966887,0.0232138400657183,0.04466228982213433,0.283270151354432,0.12472203322259506,0.30151208680816055,0.12589855937189587,0.017778190715837392,False,False,False,True,1,,False,True
C,30,3,75.0,gentle_sinusoidal,0.05,1787091968.0379472,0.18025588989257812,0.33605655756881037,0.3224297168983304,0.1349618447838587,0.030407583468563,0.04763302501372607,0.3498116910677164,0.1169944717399322,0.36805362652144497,0.11817099788923299,0.0030127006442375887,False,False,False,True,1,,False,True
C,30,3,76.0,gentle_sinusoidal,0.05,1787091968.2731972,0.430375337600708,0.42865821594505904,0.4104219810771256,0.1312537251655629,0.047917147628548,0.04791714756780491,0.4519890649518291,0.12297610887388417,0.47023100040555765,0.12415263502318497,0.013224236656965883,False,False,False,True,1,,False,True
C,58,4,79.0,constrained_to_unconstrained,0.01,1787091971.155821,0.22025108337402344,0.00032252067388610005,0.0003225206738861,0.1300165291845366,0.0114347931606932,0.031401617257148406,0.013447497475247493,0.13292224383632747,0.03168943292897605,0.13409876998562825,0.0040989169096548985,False,False,False,True,1,,False,True
C,58,4,80.0,constrained_to_unconstrained,0.01,1787091971.406071,0.39537525177001953,0.040213798922382,0.040213798922382,0.1302206125827814,-0.003182094294834,0.03513102866382495,0.05622486812611463,0.1325965392598242,0.07446680357984319,0.13377306540912498,0.003873880320465062,False,False,False,True,1,,False,True
C,58,4,81.0,constrained_to_unconstrained,0.01,1787091971.8414462,0.19024991989135742,0.1195358718191045,0.1195358718191045,0.13159809602649,0.0086957987902638,0.0311537833533094,0.13238588507383875,0.11794353731807265,0.1506278205275673,0.11912006346737344,0.010880112245619775,False,False,False,True,1,,False,True
C,58,4,82.0,constrained_to_unconstrained,0.01,1787091972.071696,0.29524993896484375,0.1651420828041903,0.1651420828041903,0.13159809602649,0.0100328856462895,0.03313377926477537,0.1809608697302607,0.11599964521639239,0.19920280518398925,0.11717617136569318,0.012857286042573576,False,False,False,True,1,,False,True
C,58,4,83.0,constrained_to_unconstrained,,1787091972.5621965,0.12012457847595215,0.23000833551601563,0.231575015579719,0.13159809602649,0.0281247275186205,0.04765877720456585,0.29284550823042277,0.14429199036615153,0.3110874436841513,0.14546851651545234,0.06776339329429382,False,True,False,True,1,,False,False
C,58,4,84.0,constrained_to_unconstrained,,1787091972.7823212,0.9208760261535645,0.252629170981737,0.2594943484108264,0.1277897610567184,0.0794905695720923,0.0846218326395714,0.29757172802835613,0.043223990354149436,0.31581366348208467,0.04440051650345023,0.01400059288512089,False,False,False,False,1,,False,True
C,58,5,86.0,constrained_to_unconstrained,0.01,1787091975.2996962,0.500499963760376,0.0005303612612430001,0.000530361261243,0.1300622437869097,0.014058922892985,0.03515929391117082,0.017588897472519703,0.1340866961379384,0.03583083292624826,0.1352632222872392,0.0052651153836425135,False,False,False,True,1,,False,True
C,58,5,87.0,constrained_to_unconstrained,0.01,1787091975.840196,0.17012524604797363,0.0826225630688724,0.0826225630688724,0.1305089951906682,-0.0010812961474316,0.02246364382767939,0.08641518100866646,0.13954181893251347,0.10465711646239502,0.14071834508181424,0.010726930590506138,False,False,False,True,1,,False,True
C,58,5,88.0,constrained_to_unconstrained,0.01,1787091976.0454462,0.4153749942779541,0.1066976812162559,0.1066976812162559,0.1305649834437086,0.0158982265617902,0.04399197395615799,0.13289697843051052,0.1324414967168247,0.15113891388423906,0.1336180228661255,0.003645808943150725,False,False,False,True,1,,False,True
C,58,5,89.0,constrained_to_unconstrained,0.01,1787091976.4858212,0.3002498149871826,0.1533862178393295,0.1533862178393295,0.1305649834437086,-0.0007976572885402,0.027044816643429254,0.16206299839074223,0.1136856224828036,0.18030493384447077,0.1148621486321044,0.015138376577674226,False,False,False,True,1,,False,True
C,58,5,90.0,constrained_to_unconstrained,0.01,1787091976.8310711,0.19025015830993652,0.2093738716892371,0.2093738716892371,0.1305649834437086,-0.0013377812467378,0.018643369690073436,0.2087982382333562,0.12191787542398705,0.22704017368708473,0.12309440157328784,0.006974378173443205,False,False,False,True,1,,False,True
C,58,5,91.0,constrained_to_unconstrained,,1787091977.071321,0.11513209342956543,0.26658747851662823,0.2806197818413778,0.129424082003878,0.0076615579772634,0.021010282687407733,0.2676998749736668,0.10238585596622526,0.28594181042739536,0.10356238211552606,0.020240368769963882,False,False,False,True,1,,False,True
