participant,type_label,trial_id,width_mm,dur_s,dist_m,dphi_rad,lead_post,inv_speed,kappa_density
p06,sharp,33,16.5,0.660625,0.042,1.178819,-0.005,15.729166,28.067113
p06,sharp,33,16.5,0.390375,0.039,0.204073,0.015,10.009619,5.232652
p06,sharp,33,16.5,0.08,0.007,0.002424,-0.001,11.428595,0.346306
p06,sharp,33,16.5,0.5305,0.015,0.36963,0.006,35.366678,24.641992
p06,sharp,33,16.5,0.6455,0.046,0.271257,0.018,14.032607,5.896887
p06,sharp,33,16.5,0.250125,0.022,0.016964,0.011,11.369315,0.771073
p06,sharp,33,16.5,1.106,0.085,1.655925,0.016,13.011767,19.481474
p06,sharp,33,16.5,0.4755,0.043,0.062268,0.04,11.058142,1.448105
p06,sharp,33,16.5,0.590488,0.043,0.560871,0.002,13.732278,13.043508
p06,sharp,33,16.5,0.690749,0.063,1.200251,0.023,10.964269,19.051602
p06,sharp,33,16.5,0.145124,0.014,0.022968,0.011,10.365997,1.640582
p06,sharp,33,16.5,0.105132,0.007,0.002379,0.004,15.018838,0.339917
p06,sharp,33,16.5,0.270249,0.017,0.028944,0.06,15.897008,1.702616
p06,sharp,33,16.5,0.200125,0.018,0.160681,-0.016,11.118068,8.926699
p06,sharp,33,16.5,0.24525,0.019,0.432529,-0.02,12.907894,22.764695
p06,sharp,33,16.5,0.32537,0.013,0.468248,0.012,25.028449,36.019042
p06,sharp,33,16.5,0.535491,0.044,1.082776,-0.02,12.170255,24.608554
p06,sharp,33,16.5,0.335375,0.006,0.17198,0.013,55.895805,28.663359
p06,sharp,33,16.5,0.755749,0.065,0.425021,0.027,11.626907,6.538778
p06,sharp,33,16.5,0.275249,0.03,0.087949,-0.002,9.174967,2.931639
p06,sharp,33,16.5,1.020999,0.074,1.599517,0.025,13.79729,21.615094
p06,sharp,33,16.5,0.28025,0.015,0.086699,0.025,18.683338,5.779906
p06,sharp,33,16.5,1.020995,0.08,0.311575,0.043,12.762439,3.894684
p06,sharp,33,16.5,0.630633,0.046,1.276915,0.044,13.70941,27.75902
p06,sharp,33,16.5,0.32025,0.021,0.169422,0.025,15.250002,8.067701
p06,sharp,33,16.5,0.125125,0.012,0.028523,0.037,10.427058,2.37694
p06,sharp,33,16.5,0.29025,0.013,0.007584,0.033,22.326928,0.583396
p06,sharp,33,16.5,0.605625,0.069,0.758062,0.052,8.777173,10.986402
p06,sharp,33,16.5,0.340375,0.035,0.918695,0.017,9.724998,26.248433
p06,sharp,34,25.0,0.500501,0.045,1.26263,0.062,11.122243,28.05844
p06,sharp,34,25.0,0.330376,0.032,0.154765,0.027,10.324247,4.836397
p06,sharp,34,25.0,0.220251,0.045,0.100743,0.027,4.894463,2.23873
p06,sharp,34,25.0,0.745627,0.077,1.626983,0.003,9.683467,21.129644
p06,sharp,34,25.0,0.250251,0.04,0.098013,0.028,6.256276,2.450327
p06,sharp,34,25.0,0.890885,0.08,1.235477,0.092,11.136061,15.443462
p06,sharp,34,25.0,0.200251,0.046,0.470382,0.046,4.353285,10.225686
p06,sharp,34,25.0,0.30025,0.053,0.123843,0.046,5.665095,2.336659
p06,sharp,34,25.0,0.550502,0.072,1.588862,0.019,7.645859,22.067525
p06,sharp,34,25.0,0.430383,0.037,0.826787,0.045,11.631966,22.345608
p06,sharp,34,25.0,0.680628,0.106,0.74177,0.104,6.421015,6.997835
p06,sharp,34,25.0,0.190258,0.01,0.36052,0.013,19.025779,36.052021
p06,sharp,34,25.0,0.280251,0.014,0.327888,0.067,20.01793,23.420553
p06,sharp,34,25.0,1.000877,0.105,0.518122,0.106,9.532161,4.934498
p06,sharp,34,25.0,0.350375,0.027,0.866667,0.073,12.976858,32.098772
p06,sharp,34,25.0,0.210251,0.016,0.316803,0.084,13.140693,19.800156
p06,sharp,34,25.0,0.100123,0.013,0.112599,0.071,7.701764,8.6615
p06,sharp,34,25.0,0.180126,0.032,0.081328,0.055,5.628936,2.541502
p06,sharp,34,25.0,0.320378,0.046,0.312912,0.047,6.964741,6.802426
p06,sharp,34,25.0,0.240239,0.022,0.659181,0.042,10.919939,29.962752
p06,sharp,34,25.0,0.20012,0.018,0.478052,0.069,11.117803,26.558433
p06,sharp,34,25.0,0.070113,0.003,0.044897,0.05,23.370981,14.965779
p06,sharp,34,25.0,0.63063,0.082,1.096656,0.019,7.690613,13.373858
p06,sharp,34,25.0,0.280246,0.056,0.694628,0.049,5.004393,12.404072
p06,sharp,34,25.0,0.660626,0.094,1.124225,0.089,7.027935,11.959844
p06,sharp,34,25.0,0.390375,0.041,0.626268,0.028,9.521345,15.274828
p06,sharp,34,25.0,0.580627,0.088,0.450979,0.043,6.598034,5.124756
p06,sharp,34,25.0,0.570501,0.045,1.222617,0.04,12.677802,27.16927
p06,sharp,34,25.0,0.450501,0.056,0.164036,0.043,8.044664,2.929217
p06,sharp,34,25.0,0.090126,0.004,0.009916,0.081,22.531509,2.47895
p06,sharp,34,25.0,0.31025,0.026,0.15635,0.067,11.932694,6.013444
p06,sharp,34,25.0,0.340376,0.028,0.659059,0.048,12.156282,23.537807
p06,sharp,34,25.0,0.340376,0.037,0.803585,0.057,9.199349,21.71852
p06,sharp,35,50.0,0.430375,0.131,1.693572,0.076,3.285306,12.928028
p06,sharp,35,50.0,0.20025,0.054,1.114023,0.042,3.708332,20.630065
p06,sharp,35,50.0,0.330378,0.116,0.805454,0.006,2.848087,6.943571
p06,sharp,35,50.0,0.330374,0.062,1.107239,0.023,5.328613,17.858687
p06,sharp,35,50.0,0.21025,0.06,0.357403,0.04,3.504169,5.956715
p06,sharp,35,50.0,0.390375,0.096,1.5,0.033,4.066405,15.625
p06,sharp,35,50.0,0.050125,0.006,0.005902,0.094,8.354187,0.983633
p06,sharp,35,50.0,0.630625,0.13,1.829223,0.07,4.850962,14.070947
p06,sharp,35,50.0,0.20025,0.038,0.179247,0.025,5.269741,4.717018
p06,sharp,35,50.0,0.410374,0.114,1.662332,0.041,3.599771,14.581863
p06,sharp,35,50.0,0.350375,0.095,1.677897,0.01,3.688157,17.662078
p06,sharp,35,50.0,0.200125,0.063,0.147022,0.038,3.176587,2.333683
p06,sharp,35,50.0,0.380249,0.086,1.689987,0.014,4.4215,19.651015
p06,sharp,35,50.0,0.360375,0.085,1.591981,0.076,4.239705,18.729186
p06,sharp,35,50.0,0.5305,0.156,1.877359,0.092,3.400642,12.034351
p06,sharp,35,50.0,0.210249,0.041,0.188169,0.029,5.128029,4.589476
p06,sharp,35,50.0,0.330249,0.078,1.609808,0.069,4.233959,20.638559
p07,corner,6,10.0,0.465373,0.094,0.0,-0.009,4.950777,0.0
p07,corner,6,10.0,0.180247,0.01,0.0,-0.067,18.024707,0.0
p07,corner,6,10.0,1.050999,0.07,1.570796,0.01,15.01427,22.439948
p07,corner,6,10.0,0.150125,0.009,0.0,0.025,16.680559,0.0
p07,corner,6,10.0,0.090125,0.008,0.0,0.019,11.265635,0.0
p07,corner,6,10.0,0.335374,0.006,0.0,0.006,55.895686,0.0
p07,corner,6,10.0,0.18025,0.003,0.0,0.011,60.083389,0.0
p07,corner,6,10.0,0.135125,0.01,1.570796,0.007,13.512492,157.079633
p07,corner,6,10.0,0.6055,0.066,0.0,0.006,9.174242,0.0
p07,corner,6,10.0,0.25025,0.028,0.0,-0.035,8.937504,0.0
p07,corner,6,10.0,0.400375,0.04,0.0,-0.021,10.009372,0.0
p07,corner,6,10.0,0.925761,0.049,1.570796,0.034,18.893081,32.057068
p07,corner,6,10.0,1.311262,0.056,0.0,-0.007,23.415399,0.0
p07,corner,6,10.0,0.675625,0.108,1.570796,-0.009,6.255788,14.54441
p07,corner,6,10.0,0.235261,0.039,0.0,-0.053,6.032332,0.0
p07,corner,6,10.0,0.27525,0.003,0.0,-0.019,91.749986,0.0
p07,corner,6,10.0,0.350242,0.038,0.0,-0.048,9.216892,0.0
p07,corner,6,10.0,1.016,0.081,1.570796,0.002,12.543207,19.392547
p07,corner,6,10.0,0.375375,0.028,0.0,0.006,13.406243,0.0
p07,corner,6,10.0,0.195125,0.003,0.0,-0.001,65.041622,0.0
p07,corner,6,10.0,0.115,0.011,1.570796,0.003,10.454546,142.799666
p07,corner,6,10.0,0.23525,0.043,0.0,-0.009,5.470925,0.0
p07,corner,6,10.0,0.36025,0.07,0.0,-0.037,5.146425,0.0
p07,corner,6,10.0,0.25025,0.007,0.0,-0.032,35.750014,0.0
p07,corner,6,10.0,0.850874,0.051,1.570796,0.026,16.683803,30.799928
p07,corner,6,10.0,1.776625,0.162,1.570796,0.004,10.96682,9.696274
p07,corner,6,10.0,0.56063,0.045,0.0,0.01,12.458441,0.0
p07,corner,6,10.0,0.10013,0.018,0.0,-0.055,5.562769,0.0
p07,corner,6,10.0,0.210125,0.006,0.0,0.019,35.020828,0.0
p07,corner,6,10.0,1.26625,0.059,1.570796,0.081,21.461863,26.623667
p07,corner,6,10.0,0.750749,0.028,0.0,0.029,26.812468,0.0
p07,corner,6,10.0,0.240125,0.005,0.0,0.008,48.024988,0.0
p07,corner,6,10.0,0.100121,0.008,0.0,0.012,12.515157,0.0
p07,corner,6,10.0,1.081,0.095,0.0,0.003,11.378948,0.0
p07,corner,6,10.0,0.225254,0.024,0.0,-0.049,9.385586,0.0
p07,corner,6,10.0,0.4755,0.018,0.0,-0.001,26.416673,0.0
p07,corner,6,10.0,1.516374,0.067,1.570796,0.014,22.632449,23.444721
p07,corner,6,10.0,1.671615,0.122,1.570796,-0.009,13.701761,12.87538
p07,corner,6,10.0,0.230246,0.033,0.0,-0.045,6.977146,0.0
p07,corner,6,10.0,0.410375,0.022,0.0,-0.01,18.653414,0.0
p07,corner,7,12.5,0.420375,0.037,0.0,0.015,11.361489,0.0
p07,corner,7,12.5,1.286249,0.064,1.570796,0.006,20.097639,24.543693
p07,corner,7,12.5,0.415375,0.028,0.0,0.014,14.834821,0.0
p07,corner,7,12.5,0.505504,0.014,0.0,0.006,36.107421,0.0
p07,corner,7,12.5,0.060125,0.009,1.570796,0.005,6.680515,174.532925
p07,corner,7,12.5,0.095129,0.003,0.0,-0.004,31.709671,0.0
p07,corner,7,12.5,0.120125,0.019,0.0,-0.013,6.322371,0.0
p07,corner,7,12.5,0.095125,0.016,0.0,-0.038,5.94531,0.0
p07,corner,7,12.5,0.150125,0.016,0.0,-0.056,9.382799,0.0
p07,corner,7,12.5,0.110123,0.019,0.0,-0.06,5.795943,0.0
p07,corner,7,12.5,0.090013,0.01,0.0,-0.064,9.001279,0.0
p07,corner,7,12.5,0.37526,0.028,0.0,-0.031,13.402147,0.0
p07,corner,7,12.5,1.441374,0.075,1.570796,0.029,19.218321,20.943951
p07,corner,7,12.5,0.670627,0.023,0.0,0.007,29.157701,0.0
p07,corner,7,12.5,0.14012,0.01,1.570796,-0.007,14.011979,157.079633
p07,corner,7,12.5,0.190258,0.022,0.0,0.011,8.648081,0.0
p07,corner,7,12.5,0.09512,0.02,0.0,-0.029,4.755998,0.0
p07,corner,7,12.5,0.300255,0.059,0.0,-0.052,5.089065,0.0
p07,corner,7,12.5,0.235125,0.015,0.0,0.005,15.675004,0.0
p07,corner,7,12.5,0.055125,0.006,0.0,-0.004,9.1875,0.0
p07,corner,7,12.5,0.29525,0.023,0.0,-0.045,12.836954,0.0
p07,corner,7,12.5,1.5415,0.069,1.570796,-0.002,22.340578,22.765164
p07,corner,7,12.5,0.610624,0.035,0.0,0.015,17.446395,0.0
p07,corner,7,12.5,0.805752,0.079,1.570796,0.017,10.19939,19.883498
p07,corner,7,12.5,0.260252,0.048,0.0,-0.041,5.421917,0.0
p07,corner,7,12.5,0.31025,0.031,0.0,-0.029,10.008066,0.0
p07,corner,7,12.5,0.73075,0.047,1.570796,0.021,15.547879,33.421198
p07,corner,7,12.5,0.31025,0.029,0.0,-0.01,10.698277,0.0
p07,corner,7,12.5,0.065009,0.006,0.0,0.056,10.834813,0.0
p07,corner,7,12.5,0.965874,0.108,1.570796,0.05,8.94328,14.54441
p07,corner,7,12.5,0.105125,0.025,0.0,-0.071,4.204998,0.0
p07,corner,7,12.5,0.280246,0.015,0.0,-0.037,18.683084,0.0
p07,corner,7,12.5,0.410375,0.032,1.570796,0.004,12.824222,49.087385
p07,corner,7,12.5,0.605625,0.048,0.0,-0.005,12.617186,0.0
p07,corner,7,12.5,0.055005,0.004,0.0,-0.037,13.751209,0.0
p07,corner,7,12.5,1.411249,0.126,1.570796,0.021,11.20039,12.466638
p07,corner,7,12.5,0.320375,0.049,0.0,0.011,6.538265,0.0
p07,corner,7,12.5,0.245255,0.006,0.0,-0.032,40.875832,0.0
p07,corner,7,12.5,1.146,0.042,1.570796,0.02,27.285712,37.399913
p07,corner,7,12.5,0.675625,0.04,0.0,0.016,16.890621,0.0
p07,corner,7,12.5,0.170254,0.005,0.0,0.028,34.050846,0.0
p07,corner,7,12.5,0.255249,0.005,0.0,0.019,51.049757,0.0
p07,corner,7,12.5,0.785624,0.116,1.570796,0.018,6.772619,13.541348
p07,corner,7,12.5,0.25525,0.028,0.0,-0.045,9.116062,0.0
p07,corner,8,16.5,0.365374,0.018,0.0,-0.027,20.298547,0.0
p07,corner,8,16.5,1.32125,0.077,1.570796,-0.008,17.15909,20.399952
p07,corner,8,16.5,0.055125,0.003,0.0,-0.003,18.374999,0.0
p07,corner,8,16.5,0.065,0.005,0.0,0.003,13.000011,0.0
p07,corner,8,16.5,0.110125,0.007,0.0,0.017,15.732118,0.0
p07,corner,8,16.5,0.4555,0.019,1.570796,0.006,23.973678,82.673491
p07,corner,8,16.5,0.130125,0.012,0.0,-0.014,10.843754,0.0
p07,corner,8,16.5,0.145125,0.028,0.0,-0.035,5.183041,0.0
p07,corner,8,16.5,0.050125,0.013,0.0,-0.066,3.85576,0.0
p07,corner,8,16.5,0.420375,0.038,0.0,-0.04,11.062497,0.0
p07,corner,8,16.5,0.395363,0.017,0.0,-0.009,23.256638,0.0
p07,corner,8,16.5,0.105136,0.01,1.570796,0.011,10.513568,157.079633
p07,corner,8,16.5,0.430375,0.022,0.0,-0.003,19.562494,0.0
p07,corner,8,16.5,0.575624,0.034,0.0,-0.001,16.930117,0.0
p07,corner,8,16.5,1.176138,0.106,1.570796,0.047,11.095641,14.818833
p07,corner,8,16.5,0.420376,0.073,0.0,-0.026,5.758573,0.0
p07,corner,8,16.5,0.36025,0.056,0.0,-0.022,6.433036,0.0
p07,corner,8,16.5,0.27525,0.021,0.0,-0.05,13.107152,0.0
p07,corner,8,16.5,1.066,0.044,1.570796,-0.017,24.227267,35.699917
p07,corner,8,16.5,0.170138,0.011,0.0,0.022,15.467102,0.0
p07,corner,8,16.5,0.115125,0.004,0.0,-0.038,28.781295,0.0
p07,corner,8,16.5,0.480504,0.04,0.0,-0.026,12.012601,0.0
p07,corner,8,16.5,0.465375,0.03,1.570796,0.0,15.512498,52.359878
p07,corner,8,16.5,0.095126,0.018,0.0,-0.023,5.284773,0.0
p07,corner,8,16.5,0.200125,0.049,0.0,-0.043,4.084178,0.0
p07,corner,8,16.5,0.205125,0.036,0.0,-0.076,5.697913,0.0
p07,corner,8,16.5,0.195251,0.009,0.0,-0.074,21.694554,0.0
p07,corner,8,16.5,0.685625,0.028,1.570796,0.004,24.48661,56.099869
p07,corner,8,16.5,0.705735,0.061,0.0,0.003,11.569426,0.0
p07,corner,8,16.5,0.31525,0.011,0.0,-0.014,28.659105,0.0
p07,corner,8,16.5,0.105125,0.018,1.570796,0.026,5.840275,87.266463
p07,corner,8,16.5,0.055,0.014,0.0,0.007,3.928576,0.0
p07,corner,8,16.5,0.415375,0.113,0.0,-0.011,3.675885,0.0
p07,corner,8,16.5,0.205125,0.011,0.0,-0.041,18.647714,0.0
p07,corner,8,16.5,0.385374,0.033,0.0,-0.042,11.678002,0.0
p07,corner,8,16.5,1.401375,0.047,1.570796,-0.015,29.816491,33.421198
p07,corner,8,16.5,0.24025,0.013,0.0,-0.021,18.480778,0.0
p07,corner,8,16.5,0.155119,0.016,0.0,0.017,9.694949,0.0
p07,corner,8,16.5,0.200129,0.018,0.0,-0.025,11.11828,0.0
p07,corner,8,16.5,0.26525,0.006,0.0,0.008,44.208328,0.0
p07,corner,8,16.5,0.750629,0.087,1.570796,0.008,8.627919,18.05513
p07,corner,8,16.5,0.325375,0.049,0.0,-0.055,6.640303,0.0
p07,corner,8,16.5,0.165125,0.006,0.0,-0.033,27.520855,0.0
p07,corner,8,16.5,0.23525,0.004,0.0,0.005,58.812499,0.0
p07,corner,8,16.5,0.235249,0.014,1.570796,0.014,16.80352,112.199738
p07,corner,8,16.5,0.14014,0.008,0.0,0.003,17.517507,0.0
p07,corner,8,16.5,0.350374,0.027,0.0,-0.005,12.976814,0.0
p07,corner,8,16.5,0.840747,0.043,0.0,-0.012,19.552259,0.0
p07,corner,8,16.5,0.785755,0.142,1.570796,0.031,5.533487,11.061946
p07,corner,8,16.5,0.18025,0.008,0.0,-0.082,22.531271,0.0
p07,corner,9,25.0,0.670625,0.048,1.570796,-0.006,13.971359,32.724923
p07,corner,9,25.0,0.485508,0.055,0.0,0.001,8.827418,0.0
p07,corner,9,25.0,0.33025,0.025,1.570796,0.02,13.210001,62.831853
p07,corner,9,25.0,0.285376,0.077,0.0,0.007,3.706183,0.0
p07,corner,9,25.0,0.08,0.011,0.0,-0.07,7.27272,0.0
p07,corner,9,25.0,0.82575,0.123,1.570796,0.042,6.713414,12.770702
p07,corner,9,25.0,0.165134,0.039,1.570796,0.032,4.23421,40.276829
p07,corner,9,25.0,0.075112,0.033,0.0,-0.013,2.276124,0.0
p07,corner,9,25.0,0.23525,0.057,0.0,-0.039,4.127193,0.0
p07,corner,9,25.0,0.570499,0.082,1.570796,0.093,6.957307,19.156053
p07,corner,9,25.0,0.205237,0.03,0.0,0.027,6.84123,0.0
p07,corner,9,25.0,0.080005,0.022,1.570796,0.041,3.636599,71.399833
p07,corner,9,25.0,0.360375,0.027,0.0,0.017,13.34722,0.0
p07,corner,9,25.0,0.070125,0.029,0.0,-0.022,2.418099,0.0
p07,corner,9,25.0,0.175125,0.048,0.0,-0.056,3.648435,0.0
p07,corner,9,25.0,0.325255,0.031,1.570796,-0.016,10.492094,50.670849
p07,corner,9,25.0,0.31525,0.073,0.0,0.003,4.318495,0.0
p07,corner,9,25.0,0.435375,0.141,1.570796,0.043,3.087766,11.140399
p07,corner,9,25.0,0.525494,0.058,1.570796,0.007,9.060239,27.082695
p07,corner,9,25.0,0.060125,0.007,0.0,0.029,8.589302,0.0
p07,corner,9,25.0,0.110137,0.016,0.0,0.011,6.883577,0.0
p07,corner,9,25.0,0.090125,0.011,0.0,-0.006,8.193146,0.0
p07,corner,9,25.0,0.105125,0.025,1.570796,0.036,4.204988,62.831853
p07,corner,9,25.0,0.105128,0.015,0.0,0.005,7.008537,0.0
p07,corner,9,25.0,0.370375,0.099,0.0,-0.014,3.741163,0.0
p07,corner,9,25.0,0.88075,0.102,1.570796,0.03,8.634803,15.399964
p07,corner,9,25.0,0.480376,0.121,1.570796,0.037,3.97005,12.981788
p07,corner,10,50.0,0.5705,0.101,1.570796,0.033,5.648511,15.552439
p07,corner,10,50.0,0.225125,0.048,1.570796,0.038,4.690106,32.724923
p07,corner,10,50.0,0.40549,0.11,0.0,0.027,3.686272,0.0
p07,corner,10,50.0,0.385375,0.099,1.570796,0.018,3.892677,15.86663
p07,corner,10,50.0,0.355383,0.124,0.0,0.017,2.865993,0.0
p07,corner,10,50.0,0.405375,0.079,1.570796,0.357,5.131329,19.883498
p07,corner,10,50.0,0.570613,0.134,1.570796,0.225,4.258307,11.722361
p07,corner,10,50.0,0.550499,0.132,1.570796,0.265,4.170447,11.899972
p07,corner,10,50.0,0.29025,0.07,1.570796,0.012,4.146426,22.439948
p07,corner,10,50.0,0.090125,0.017,0.0,-0.05,5.301462,0.0
p07,corner,10,50.0,0.300257,0.059,1.570796,0.004,5.089101,26.623667
p07,corner,10,50.0,0.26525,0.086,0.0,0.006,3.084302,0.0
p07,corner,10,50.0,0.32525,0.138,3.141593,0.044,2.356883,22.765164
p07,corner,10,50.0,0.060146,0.011,0.0,0.013,5.467805,0.0
p07,corner,10,50.0,0.100126,0.031,0.0,-0.007,3.22988,0.0
p07,corner,10,50.0,0.075011,0.031,0.0,-0.04,2.419702,0.0
p07,corner,10,50.0,0.105118,0.02,0.0,-0.053,5.255914,0.0
p07,straight,11,10.0,0.260118,0.076,0.0,-0.07,3.422605,0.0
p07,straight,11,10.0,0.235127,0.067,0.0,-0.086,3.509358,0.0
p07,straight,11,10.0,0.350263,0.128,0.0,-0.074,2.736431,0.0
p07,straight,11,10.0,0.23025,0.062,0.0,-0.097,3.713708,0.0
p07,straight,11,10.0,0.400375,0.168,0.0,-0.031,2.383184,0.0
p07,straight,11,10.0,0.125125,0.042,0.0,-0.153,2.979165,0.0
p07,straight,11,10.0,0.20025,0.088,0.0,-0.129,2.27557,0.0
p07,straight,11,10.0,0.25525,0.034,0.0,-0.13,7.507352,0.0
p07,straight,11,10.0,0.120121,0.01,0.0,0.004,12.012076,0.0
p07,straight,11,10.0,0.170132,0.005,0.0,0.008,34.026384,0.0
p07,straight,11,10.0,0.22525,0.069,0.0,-0.097,3.264489,0.0
p07,straight,11,10.0,0.375375,0.199,0.0,-0.12,1.886307,0.0
p07,straight,11,10.0,0.130129,0.029,0.0,-0.156,4.48721,0.0
p07,straight,12,12.5,0.32525,0.102,0.0,-0.027,3.188725,0.0
p07,straight,12,12.5,0.410375,0.106,0.0,-0.035,3.871461,0.0
p07,straight,12,12.5,0.525499,0.199,0.0,-0.051,2.640699,0.0
p07,straight,12,12.5,0.160119,0.065,0.0,-0.137,2.46337,0.0
p07,straight,12,12.5,0.27025,0.044,0.0,-0.111,6.142042,0.0
p07,straight,12,12.5,0.30025,0.139,0.0,-0.114,2.160072,0.0
p07,straight,12,12.5,0.29525,0.04,0.0,-0.141,7.381254,0.0
p07,straight,13,16.5,0.260251,0.084,0.0,-0.075,3.098224,0.0
p07,straight,13,16.5,0.120126,0.02,0.0,-0.092,6.0063,0.0
p07,straight,13,16.5,0.160251,0.034,0.0,-0.035,4.713262,0.0
p07,straight,13,16.5,0.280251,0.067,0.0,-0.009,4.182848,0.0
p07,straight,13,16.5,0.250251,0.081,0.0,-0.024,3.089519,0.0
p07,straight,13,16.5,0.150126,0.045,0.0,-0.059,3.336133,0.0
p07,straight,13,16.5,0.250246,0.055,0.0,-0.048,4.549928,0.0
p07,straight,13,16.5,0.100125,0.023,0.0,-0.017,4.353254,0.0
p07,straight,13,16.5,0.350252,0.069,0.0,-0.022,5.076115,0.0
p07,straight,13,16.5,0.150126,0.03,0.0,-0.026,5.004199,0.0
p07,straight,13,16.5,0.540502,0.123,0.0,0.004,4.394324,0.0
p07,straight,13,16.5,0.540502,0.112,0.0,0.033,4.825911,0.0
p07,straight,14,25.0,0.1,0.023,0.0,-0.034,4.347822,0.0
p07,straight,14,25.0,0.18525,0.04,0.0,-0.119,4.631251,0.0
p07,straight,14,25.0,0.175134,0.01,0.0,-0.145,17.513394,0.0
p07,straight,15,50.0,0.400375,0.091,0.0,-0.114,4.399727,0.0
p07,straight,15,50.0,0.24025,0.008,0.0,-0.243,30.031264,0.0
p07,straight,15,50.0,0.26525,0.051,0.0,-0.154,5.20098,0.0
p07,gentle,26,10.0,1.506499,0.064,0.442636,-0.001,23.539048,6.91619
p07,gentle,26,10.0,2.287124,0.095,0.720649,0.007,24.074989,7.585781
p07,gentle,26,10.0,0.115121,0.003,0.014152,-0.008,38.373629,4.717438
p07,gentle,26,10.0,0.650615,0.028,0.050607,0.009,23.236249,1.807409
p07,gentle,26,10.0,1.176124,0.056,0.442672,0.007,21.002216,7.904858
p07,gentle,26,10.0,0.665619,0.032,0.269632,0.004,20.800591,8.425995
p07,gentle,26,10.0,1.150999,0.055,0.178725,0.007,20.927256,3.249554
p07,gentle,26,10.0,0.210125,0.004,0.031806,0.009,52.531242,7.951401
p07,gentle,26,10.0,0.5505,0.031,0.325111,0.01,17.758069,10.487442
p07,gentle,26,10.0,0.940874,0.043,0.281885,0.021,21.880793,6.555472
p07,gentle,26,10.0,2.046874,0.096,0.696041,0.008,21.321607,7.250431
p07,gentle,26,10.0,1.271126,0.054,0.453883,0.008,23.539371,8.405243
p07,gentle,26,10.0,0.925875,0.054,0.293032,0.012,17.145828,5.42651
p07,gentle,26,10.0,0.345375,0.006,0.00807,-0.005,57.56247,1.344972
p07,gentle,26,10.0,1.35625,0.063,0.511565,0.009,21.527775,8.120087
p07,gentle,26,10.0,0.5755,0.026,0.198305,-0.003,22.134616,7.627133
p07,gentle,26,10.0,0.325364,0.015,0.109829,0.009,21.690941,7.321948
p07,gentle,26,10.0,1.6315,0.088,0.599011,0.009,18.539773,6.806942
p07,gentle,26,10.0,0.595499,0.062,0.509381,0.009,9.604823,8.215823
p07,gentle,26,10.0,0.31525,0.018,0.145797,-0.021,17.513898,8.099844
p07,gentle,26,10.0,0.370375,0.012,0.053856,-0.004,30.864576,4.487991
p07,gentle,27,12.5,0.63563,0.04,0.09314,0.011,15.890753,2.328506
p07,gentle,27,12.5,0.520499,0.046,0.441185,0.014,11.315201,9.590969
p07,gentle,27,12.5,0.5055,0.036,0.230952,0.003,14.041662,6.415323
p07,gentle,27,12.5,0.980875,0.075,0.490144,0.024,13.078334,6.535259
p07,gentle,27,12.5,0.33525,0.033,0.241726,-0.006,10.159088,7.32502
p07,gentle,27,12.5,0.420375,0.028,0.044392,-0.002,15.013388,1.585442
p07,gentle,27,12.5,0.5205,0.074,0.645131,-0.01,7.033783,8.717983
p07,gentle,27,12.5,0.405374,0.025,0.091959,-0.003,16.214962,3.678343
p07,gentle,27,12.5,1.6665,0.131,0.852808,0.005,12.721375,6.509984
p07,gentle,27,12.5,0.250249,0.016,0.055639,-0.008,15.640572,3.477411
p07,gentle,27,12.5,0.670634,0.047,0.184662,0.023,14.268804,3.928979
p07,gentle,27,12.5,0.050125,0.003,0.029205,-0.004,16.708295,9.735112
p07,gentle,27,12.5,0.415375,0.044,0.432587,0.007,9.440341,9.831523
p07,gentle,27,12.5,0.360379,0.015,0.06661,-0.009,24.025281,4.440659
p07,gentle,27,12.5,0.515506,0.028,0.048044,0.021,18.41093,1.715863
p07,gentle,27,12.5,0.670625,0.077,0.67319,0.021,8.709415,8.74273
p07,gentle,27,12.5,0.22525,0.012,0.048309,-0.008,18.770854,4.025759
p07,gentle,27,12.5,0.665625,0.046,0.374138,0.02,14.470106,8.133436
p07,gentle,27,12.5,1.6065,0.107,0.720028,0.011,15.01402,6.729233
p07,gentle,27,12.5,0.420375,0.03,0.070514,-0.006,14.012496,2.350458
p07,gentle,27,12.5,1.020875,0.059,0.483522,0.003,17.30297,8.195288
p07,gentle,27,12.5,0.325375,0.022,0.183436,0.015,14.789766,8.338011
p07,gentle,27,12.5,0.21525,0.017,0.063708,0.005,12.661752,3.74753
p07,gentle,27,12.5,1.000874,0.078,0.524887,0.018,12.831722,6.729314
p07,gentle,27,12.5,0.295375,0.032,0.229177,0.0,9.230472,7.161778
p07,gentle,27,12.5,0.260261,0.007,0.019201,-0.005,37.180151,2.742962
p07,gentle,28,16.5,0.405375,0.068,0.395055,0.013,5.961397,5.80963
p07,gentle,28,16.5,0.32525,0.059,0.530384,-0.004,5.512714,8.989558
p07,gentle,28,16.5,0.420375,0.053,0.209466,0.019,7.931606,3.952187
p07,gentle,28,16.5,0.435375,0.044,0.342952,0.012,9.894886,7.794353
p07,gentle,28,16.5,0.22525,0.045,0.349879,0.02,5.005556,7.775084
p07,gentle,28,16.5,0.125125,0.011,0.013595,-0.014,11.375037,1.235868
p07,gentle,28,16.5,0.360375,0.069,0.538203,0.02,5.222828,7.800037
p07,gentle,28,16.5,0.195249,0.028,0.176677,0.005,6.97319,6.309882
